ID de Producto;Color;Talla;Cantidad;Fecha
2;AZUL;M;2;26/06/2021
3;AZUL;M;1;26/06/2021
3;BLANCO;M;2;26/06/2021
2;NEGRO;S;1;26/06/2021
1;VERDE;S;1;26/06/2021
2;BLANCO;S;3;26/06/2021
1;VERDE;M;1;26/06/2021
1;BLANCO;M;3;26/06/2021
4;ROJO;S;2;26/06/2021
4;ROJO;S;2;26/06/2021
4;NEGRO;L;3;26/06/2021
2;NEGRO;S;3;26/06/2021
1;PLOMO;S;2;26/06/2021
1;NEGRO;M;3;26/06/2021
5;AZUL;L;3;26/06/2021
3;VERDE;L;3;26/06/2021
4;BLANCO;S;3;26/06/2021
1;AZUL;L;1;26/06/2021
5;PLOMO;L;1;26/06/2021
2;NEGRO;S;3;26/06/2021
5;AZUL;M;3;26/06/2021
5;NEGRO;S;2;26/06/2021
1;PLOMO;M;2;26/06/2021
2;NEGRO;S;2;26/06/2021
5;VERDE;M;1;26/06/2021
2;NEGRO;L;1;26/06/2021
2;ROJO;M;1;26/06/2021
4;NEGRO;L;1;26/06/2021
4;NEGRO;S;1;26/06/2021
5;NEGRO;L;3;26/06/2021
5;NEGRO;S;2;26/06/2021
3;AZUL;S;3;26/06/2021
3;PLOMO;L;1;26/06/2021
2;PLOMO;M;1;26/06/2021
3;NEGRO;M;3;26/06/2021
5;BLANCO;M;1;26/06/2021
5;ROJO;L;3;26/06/2021
5;ROJO;L;1;26/06/2021
4;AZUL;L;2;26/06/2021
5;BLANCO;S;1;26/06/2021
3;NEGRO;M;1;26/06/2021
2;NEGRO;M;2;26/06/2021
4;BLANCO;M;3;26/06/2021
5;VERDE;S;3;26/06/2021
4;BLANCO;S;2;26/06/2021
3;NEGRO;M;1;26/06/2021
2;ROJO;S;2;26/06/2021
3;NEGRO;M;3;26/06/2021
3;VERDE;L;3;26/06/2021
5;PLOMO;M;1;26/06/2021
3;VERDE;M;1;26/06/2021
3;ROJO;S;3;26/06/2021
5;PLOMO;S;1;26/06/2021
1;BLANCO;M;1;26/06/2021
1;ROJO;M;1;26/06/2021
1;VERDE;L;2;26/06/2021
5;PLOMO;S;2;26/06/2021
4;PLOMO;L;3;26/06/2021
3;VERDE;S;1;26/06/2021
3;BLANCO;M;3;26/06/2021
2;PLOMO;M;3;26/06/2021
1;PLOMO;M;1;26/06/2021
5;VERDE;L;2;27/06/2021
3;ROJO;S;3;27/06/2021
1;PLOMO;S;3;27/06/2021
4;PLOMO;L;1;27/06/2021
3;NEGRO;L;1;27/06/2021
4;AZUL;M;3;27/06/2021
4;NEGRO;M;3;27/06/2021
2;NEGRO;L;2;27/06/2021
5;NEGRO;S;3;27/06/2021
3;PLOMO;L;1;27/06/2021
2;VERDE;L;1;27/06/2021
5;PLOMO;S;3;27/06/2021
4;VERDE;M;1;27/06/2021
3;PLOMO;L;3;27/06/2021
1;BLANCO;L;3;27/06/2021
5;ROJO;S;1;27/06/2021
2;AZUL;L;1;27/06/2021
1;PLOMO;M;1;27/06/2021
5;ROJO;L;3;27/06/2021
3;NEGRO;S;1;27/06/2021
4;ROJO;L;2;27/06/2021
3;NEGRO;M;3;27/06/2021
2;AZUL;M;3;27/06/2021
3;AZUL;M;3;27/06/2021
3;BLANCO;M;2;27/06/2021
3;NEGRO;M;3;27/06/2021
1;NEGRO;M;2;27/06/2021
1;NEGRO;L;1;27/06/2021
4;NEGRO;S;1;27/06/2021
2;BLANCO;L;1;27/06/2021
1;ROJO;L;1;27/06/2021
5;VERDE;L;1;27/06/2021
3;BLANCO;L;3;27/06/2021
3;PLOMO;S;3;27/06/2021
2;BLANCO;S;2;27/06/2021
1;BLANCO;S;2;27/06/2021
2;ROJO;S;1;27/06/2021
5;ROJO;S;2;27/06/2021
2;ROJO;M;3;27/06/2021
4;NEGRO;M;1;27/06/2021
3;NEGRO;L;3;27/06/2021
3;NEGRO;L;3;27/06/2021
2;VERDE;S;3;27/06/2021
3;NEGRO;M;1;27/06/2021
3;NEGRO;L;3;27/06/2021
3;BLANCO;L;1;27/06/2021
4;AZUL;S;2;27/06/2021
1;NEGRO;L;3;27/06/2021
5;BLANCO;L;2;27/06/2021
5;PLOMO;S;1;27/06/2021
2;BLANCO;L;3;27/06/2021
5;NEGRO;M;2;27/06/2021
5;NEGRO;M;2;27/06/2021
1;NEGRO;M;2;27/06/2021
1;NEGRO;S;1;27/06/2021
1;BLANCO;M;3;27/06/2021
2;ROJO;S;2;27/06/2021
2;PLOMO;L;2;27/06/2021
1;AZUL;L;2;27/06/2021
2;ROJO;S;2;27/06/2021
5;BLANCO;S;2;27/06/2021
2;VERDE;M;3;27/06/2021
1;PLOMO;S;3;27/06/2021
4;BLANCO;M;1;27/06/2021
4;ROJO;M;1;27/06/2021
1;PLOMO;L;2;27/06/2021
1;BLANCO;S;1;27/06/2021
5;PLOMO;S;2;27/06/2021
5;NEGRO;L;3;28/06/2021
2;BLANCO;M;1;28/06/2021
2;VERDE;M;3;28/06/2021
1;AZUL;L;3;28/06/2021
2;NEGRO;S;1;28/06/2021
4;ROJO;S;3;28/06/2021
1;BLANCO;S;1;28/06/2021
5;AZUL;L;3;28/06/2021
1;NEGRO;M;2;28/06/2021
4;BLANCO;M;3;28/06/2021
5;ROJO;M;2;28/06/2021
2;NEGRO;L;3;28/06/2021
5;BLANCO;L;3;28/06/2021
3;BLANCO;M;3;28/06/2021
3;VERDE;M;3;28/06/2021
5;PLOMO;M;1;28/06/2021
5;AZUL;L;3;28/06/2021
3;NEGRO;L;3;28/06/2021
2;VERDE;L;3;28/06/2021
3;VERDE;S;2;28/06/2021
3;AZUL;S;3;28/06/2021
1;VERDE;L;3;28/06/2021
1;PLOMO;S;1;28/06/2021
3;ROJO;L;3;28/06/2021
1;BLANCO;M;1;28/06/2021
4;PLOMO;L;2;28/06/2021
2;ROJO;M;2;28/06/2021
5;AZUL;L;1;28/06/2021
3;PLOMO;L;1;28/06/2021
1;AZUL;M;1;28/06/2021
1;BLANCO;M;2;28/06/2021
4;NEGRO;S;2;28/06/2021
1;VERDE;M;3;28/06/2021
4;NEGRO;M;1;28/06/2021
2;BLANCO;L;3;28/06/2021
3;BLANCO;M;1;28/06/2021
4;AZUL;L;2;28/06/2021
4;PLOMO;S;2;28/06/2021
1;ROJO;L;2;28/06/2021
4;PLOMO;M;3;28/06/2021
1;PLOMO;L;1;28/06/2021
4;VERDE;S;3;28/06/2021
3;AZUL;M;3;28/06/2021
4;VERDE;L;1;28/06/2021
2;AZUL;M;1;28/06/2021
2;NEGRO;M;1;28/06/2021
3;ROJO;L;2;28/06/2021
3;PLOMO;M;1;28/06/2021
3;AZUL;L;2;28/06/2021
4;NEGRO;M;1;28/06/2021
2;AZUL;L;2;28/06/2021
2;ROJO;M;2;28/06/2021
1;VERDE;M;3;28/06/2021
3;PLOMO;S;3;28/06/2021
2;BLANCO;L;3;28/06/2021
2;ROJO;M;2;28/06/2021
5;PLOMO;M;3;28/06/2021
2;ROJO;M;1;28/06/2021
3;VERDE;S;2;28/06/2021
3;NEGRO;L;1;28/06/2021
5;VERDE;M;3;28/06/2021
4;VERDE;M;1;28/06/2021
2;ROJO;M;3;28/06/2021
1;BLANCO;L;1;28/06/2021
5;AZUL;L;1;28/06/2021
5;ROJO;L;2;28/06/2021
4;PLOMO;M;3;28/06/2021
4;PLOMO;M;3;28/06/2021
2;PLOMO;L;2;28/06/2021
3;ROJO;S;3;28/06/2021
3;BLANCO;S;2;28/06/2021
5;ROJO;L;2;28/06/2021
4;PLOMO;S;3;28/06/2021
5;ROJO;L;3;29/06/2021
3;NEGRO;M;1;29/06/2021
4;BLANCO;L;3;29/06/2021
1;BLANCO;M;1;29/06/2021
5;VERDE;L;2;29/06/2021
3;NEGRO;M;3;29/06/2021
5;NEGRO;S;3;29/06/2021
3;AZUL;L;1;29/06/2021
2;AZUL;M;1;29/06/2021
3;PLOMO;M;3;29/06/2021
5;NEGRO;M;1;29/06/2021
4;PLOMO;M;1;29/06/2021
2;AZUL;M;2;29/06/2021
2;NEGRO;L;2;29/06/2021
1;NEGRO;L;3;29/06/2021
1;VERDE;M;2;29/06/2021
1;PLOMO;L;2;29/06/2021
1;NEGRO;L;2;29/06/2021
3;NEGRO;S;2;29/06/2021
4;ROJO;L;3;29/06/2021
2;BLANCO;L;2;29/06/2021
5;NEGRO;L;1;29/06/2021
5;VERDE;L;2;29/06/2021
5;PLOMO;M;3;29/06/2021
2;BLANCO;M;2;29/06/2021
3;BLANCO;S;2;29/06/2021
5;PLOMO;S;3;29/06/2021
3;PLOMO;L;2;29/06/2021
2;AZUL;M;1;29/06/2021
2;BLANCO;L;3;29/06/2021
1;BLANCO;L;1;29/06/2021
5;PLOMO;S;2;29/06/2021
3;AZUL;S;3;29/06/2021
4;BLANCO;L;1;29/06/2021
5;ROJO;M;3;29/06/2021
5;VERDE;S;2;29/06/2021
3;ROJO;M;1;29/06/2021
2;AZUL;L;1;29/06/2021
2;VERDE;L;1;29/06/2021
4;BLANCO;M;2;29/06/2021
2;NEGRO;S;1;29/06/2021
4;PLOMO;M;2;29/06/2021
2;BLANCO;M;3;29/06/2021
2;AZUL;L;1;29/06/2021
5;NEGRO;L;2;29/06/2021
4;VERDE;S;1;29/06/2021
2;NEGRO;S;1;29/06/2021
1;PLOMO;S;3;29/06/2021
5;NEGRO;L;2;29/06/2021
4;ROJO;M;1;29/06/2021
1;BLANCO;S;2;29/06/2021
5;PLOMO;M;3;29/06/2021
4;ROJO;L;2;29/06/2021
4;PLOMO;L;2;29/06/2021
5;AZUL;M;2;29/06/2021
3;PLOMO;L;2;29/06/2021
2;ROJO;S;3;29/06/2021
5;AZUL;M;1;29/06/2021
5;AZUL;L;2;29/06/2021
2;VERDE;L;1;29/06/2021
5;ROJO;S;2;29/06/2021
3;ROJO;S;3;29/06/2021
4;AZUL;L;3;29/06/2021
5;AZUL;M;2;29/06/2021
5;AZUL;M;2;29/06/2021
3;VERDE;S;3;29/06/2021
1;ROJO;S;3;29/06/2021
4;BLANCO;S;3;30/06/2021
3;AZUL;M;2;30/06/2021
4;PLOMO;M;1;30/06/2021
1;AZUL;L;3;30/06/2021
2;AZUL;S;1;30/06/2021
2;PLOMO;L;3;30/06/2021
1;BLANCO;S;2;30/06/2021
4;VERDE;M;2;30/06/2021
5;AZUL;S;1;30/06/2021
1;AZUL;S;1;30/06/2021
4;VERDE;L;1;30/06/2021
4;AZUL;L;3;30/06/2021
4;NEGRO;L;1;30/06/2021
2;AZUL;S;2;30/06/2021
4;ROJO;M;2;30/06/2021
3;NEGRO;M;3;30/06/2021
5;VERDE;M;2;30/06/2021
5;ROJO;S;1;30/06/2021
2;ROJO;L;1;30/06/2021
3;BLANCO;S;2;30/06/2021
4;VERDE;L;2;30/06/2021
3;NEGRO;L;3;30/06/2021
5;NEGRO;M;2;30/06/2021
1;AZUL;S;3;30/06/2021
5;NEGRO;M;1;30/06/2021
5;AZUL;S;2;30/06/2021
4;PLOMO;S;2;30/06/2021
5;VERDE;L;1;30/06/2021
5;NEGRO;L;1;30/06/2021
3;AZUL;L;1;30/06/2021
2;AZUL;M;3;30/06/2021
5;AZUL;L;3;30/06/2021
5;ROJO;L;2;30/06/2021
5;VERDE;L;1;30/06/2021
2;AZUL;M;2;30/06/2021
2;PLOMO;L;3;30/06/2021
5;VERDE;L;3;30/06/2021
2;VERDE;M;3;30/06/2021
5;AZUL;L;3;30/06/2021
1;ROJO;M;1;30/06/2021
5;BLANCO;S;1;30/06/2021
4;NEGRO;S;2;30/06/2021
3;PLOMO;L;2;30/06/2021
1;AZUL;L;3;30/06/2021
2;AZUL;S;3;30/06/2021
3;VERDE;M;1;30/06/2021
5;ROJO;S;1;30/06/2021
4;NEGRO;S;3;30/06/2021
1;AZUL;L;3;30/06/2021
1;PLOMO;S;1;30/06/2021
2;ROJO;L;1;30/06/2021
3;VERDE;L;1;30/06/2021
3;VERDE;L;2;30/06/2021
5;VERDE;M;2;30/06/2021
3;BLANCO;S;3;30/06/2021
5;NEGRO;M;2;30/06/2021
5;ROJO;S;1;30/06/2021
4;PLOMO;L;1;30/06/2021
3;AZUL;L;3;30/06/2021
4;VERDE;L;1;30/06/2021
2;PLOMO;L;3;30/06/2021
3;AZUL;L;1;30/06/2021
2;NEGRO;S;2;30/06/2021
4;ROJO;M;3;30/06/2021
3;PLOMO;S;1;30/06/2021
3;BLANCO;M;2;30/06/2021
5;PLOMO;M;2;30/06/2021
2;VERDE;L;2;30/06/2021
5;ROJO;M;3;30/06/2021
2;PLOMO;L;3;30/06/2021
4;BLANCO;M;3;30/06/2021
4;VERDE;M;3;30/06/2021
5;NEGRO;M;3;30/06/2021
4;AZUL;S;1;30/06/2021
1;ROJO;L;1;30/06/2021
5;ROJO;M;3;30/06/2021
3;BLANCO;M;2;01/07/2021
1;NEGRO;S;3;01/07/2021
1;ROJO;M;1;01/07/2021
5;NEGRO;S;2;01/07/2021
1;ROJO;S;2;01/07/2021
1;BLANCO;S;2;01/07/2021
2;PLOMO;S;2;01/07/2021
2;VERDE;S;2;01/07/2021
4;ROJO;L;1;01/07/2021
2;VERDE;S;3;01/07/2021
5;VERDE;S;1;01/07/2021
4;NEGRO;S;1;01/07/2021
2;AZUL;L;2;01/07/2021
3;PLOMO;S;3;01/07/2021
5;NEGRO;L;1;01/07/2021
1;VERDE;L;3;01/07/2021
2;BLANCO;L;3;01/07/2021
1;AZUL;L;1;01/07/2021
1;PLOMO;S;1;01/07/2021
4;ROJO;M;1;01/07/2021
5;PLOMO;L;2;01/07/2021
2;ROJO;L;2;01/07/2021
4;VERDE;L;3;01/07/2021
3;ROJO;S;2;01/07/2021
5;ROJO;M;2;01/07/2021
5;PLOMO;M;2;01/07/2021
3;PLOMO;M;1;01/07/2021
5;NEGRO;L;2;01/07/2021
4;NEGRO;M;2;01/07/2021
1;PLOMO;M;1;01/07/2021
4;NEGRO;M;1;01/07/2021
1;AZUL;M;3;01/07/2021
2;AZUL;S;2;01/07/2021
5;NEGRO;L;2;01/07/2021
3;NEGRO;L;1;01/07/2021
1;ROJO;L;2;01/07/2021
1;NEGRO;M;2;01/07/2021
2;NEGRO;M;2;01/07/2021
4;ROJO;M;1;01/07/2021
2;AZUL;L;1;01/07/2021
1;AZUL;M;1;01/07/2021
2;VERDE;L;2;01/07/2021
5;ROJO;M;1;01/07/2021
4;NEGRO;S;2;01/07/2021
2;ROJO;S;2;01/07/2021
4;PLOMO;M;2;01/07/2021
4;PLOMO;L;3;01/07/2021
5;VERDE;M;1;01/07/2021
3;BLANCO;M;1;01/07/2021
2;AZUL;L;3;01/07/2021
5;ROJO;S;3;01/07/2021
2;ROJO;L;1;01/07/2021
2;PLOMO;M;3;01/07/2021
4;BLANCO;S;3;01/07/2021
5;ROJO;L;1;01/07/2021
5;NEGRO;L;1;01/07/2021
5;VERDE;L;3;01/07/2021
2;PLOMO;S;3;01/07/2021
4;ROJO;S;2;01/07/2021
1;PLOMO;L;2;01/07/2021
1;NEGRO;S;2;01/07/2021
5;BLANCO;L;1;01/07/2021
1;BLANCO;L;2;01/07/2021
1;PLOMO;M;3;01/07/2021
3;VERDE;S;1;01/07/2021
3;BLANCO;L;1;01/07/2021
1;BLANCO;L;2;01/07/2021
4;ROJO;M;2;01/07/2021
2;VERDE;S;1;01/07/2021
5;PLOMO;M;1;01/07/2021
4;BLANCO;L;3;01/07/2021
2;PLOMO;S;2;02/07/2021
3;AZUL;M;3;02/07/2021
5;ROJO;L;1;02/07/2021
2;BLANCO;M;2;02/07/2021
3;BLANCO;M;1;02/07/2021
1;NEGRO;S;2;02/07/2021
2;AZUL;M;3;02/07/2021
4;NEGRO;L;3;02/07/2021
2;VERDE;L;3;02/07/2021
3;NEGRO;S;3;02/07/2021
5;VERDE;M;1;02/07/2021
2;AZUL;L;2;02/07/2021
4;VERDE;L;3;02/07/2021
4;NEGRO;M;2;02/07/2021
1;NEGRO;S;3;02/07/2021
5;PLOMO;S;3;02/07/2021
1;VERDE;M;3;02/07/2021
3;AZUL;L;1;02/07/2021
1;VERDE;S;1;02/07/2021
1;AZUL;M;3;02/07/2021
4;ROJO;M;2;02/07/2021
1;ROJO;M;1;02/07/2021
5;AZUL;S;3;02/07/2021
4;NEGRO;M;2;02/07/2021
5;NEGRO;S;2;02/07/2021
3;BLANCO;L;1;02/07/2021
1;AZUL;M;1;02/07/2021
4;VERDE;S;3;02/07/2021
2;VERDE;L;3;02/07/2021
2;PLOMO;M;3;02/07/2021
2;BLANCO;S;2;02/07/2021
3;AZUL;L;3;02/07/2021
5;PLOMO;M;3;02/07/2021
1;ROJO;L;3;02/07/2021
5;BLANCO;S;3;02/07/2021
3;PLOMO;S;2;02/07/2021
2;ROJO;S;3;02/07/2021
3;BLANCO;S;1;02/07/2021
3;PLOMO;L;1;02/07/2021
5;VERDE;M;2;02/07/2021
2;PLOMO;L;3;02/07/2021
4;PLOMO;M;1;02/07/2021
4;VERDE;L;2;02/07/2021
1;PLOMO;S;3;02/07/2021
3;PLOMO;L;1;02/07/2021
2;NEGRO;M;2;02/07/2021
4;ROJO;M;1;02/07/2021
5;NEGRO;S;2;02/07/2021
4;AZUL;S;3;02/07/2021
5;VERDE;L;2;02/07/2021
5;BLANCO;S;1;02/07/2021
3;BLANCO;S;3;02/07/2021
5;BLANCO;L;2;02/07/2021
1;PLOMO;S;3;02/07/2021
2;ROJO;L;3;02/07/2021
2;NEGRO;S;2;02/07/2021
4;PLOMO;L;2;02/07/2021
1;ROJO;M;3;02/07/2021
2;PLOMO;M;2;02/07/2021
4;AZUL;L;3;02/07/2021
5;AZUL;M;1;02/07/2021
5;VERDE;M;3;02/07/2021
5;PLOMO;M;2;02/07/2021
2;BLANCO;S;3;02/07/2021
3;PLOMO;M;2;02/07/2021
2;NEGRO;S;3;02/07/2021
3;AZUL;S;2;02/07/2021
2;ROJO;M;2;02/07/2021
1;ROJO;L;1;02/07/2021
1;NEGRO;M;3;02/07/2021
4;AZUL;M;3;02/07/2021
3;PLOMO;L;3;02/07/2021
5;NEGRO;M;1;02/07/2021
4;ROJO;S;3;02/07/2021
2;ROJO;S;3;02/07/2021
2;ROJO;M;1;02/07/2021
4;VERDE;M;3;02/07/2021
4;AZUL;M;1;02/07/2021
5;ROJO;M;2;03/07/2021
3;VERDE;S;3;03/07/2021
2;VERDE;S;2;03/07/2021
1;PLOMO;S;3;03/07/2021
2;ROJO;S;1;03/07/2021
2;PLOMO;S;1;03/07/2021
4;NEGRO;L;1;03/07/2021
4;VERDE;M;2;03/07/2021
4;AZUL;L;1;03/07/2021
2;PLOMO;S;1;03/07/2021
1;ROJO;M;1;03/07/2021
5;NEGRO;L;2;03/07/2021
1;NEGRO;M;3;03/07/2021
5;VERDE;L;1;03/07/2021
4;AZUL;S;3;03/07/2021
3;BLANCO;S;1;03/07/2021
5;AZUL;M;2;03/07/2021
5;PLOMO;S;1;03/07/2021
2;AZUL;M;3;03/07/2021
1;PLOMO;M;3;03/07/2021
4;VERDE;M;2;03/07/2021
2;NEGRO;S;3;03/07/2021
1;PLOMO;L;1;03/07/2021
1;NEGRO;S;3;03/07/2021
2;ROJO;L;3;03/07/2021
3;AZUL;S;3;03/07/2021
1;VERDE;L;1;03/07/2021
4;ROJO;L;2;03/07/2021
3;BLANCO;M;3;03/07/2021
5;VERDE;L;3;03/07/2021
4;VERDE;S;3;03/07/2021
2;BLANCO;M;1;03/07/2021
5;PLOMO;L;1;03/07/2021
1;NEGRO;S;3;03/07/2021
2;ROJO;S;3;03/07/2021
3;NEGRO;L;1;03/07/2021
1;PLOMO;S;2;03/07/2021
4;VERDE;M;1;03/07/2021
4;BLANCO;L;1;03/07/2021
3;AZUL;L;3;03/07/2021
1;ROJO;M;1;03/07/2021
3;BLANCO;S;1;03/07/2021
4;VERDE;L;3;03/07/2021
2;BLANCO;M;3;03/07/2021
1;BLANCO;L;1;03/07/2021
4;VERDE;S;2;03/07/2021
4;BLANCO;S;3;03/07/2021
1;BLANCO;M;2;03/07/2021
4;BLANCO;S;1;03/07/2021
2;NEGRO;S;3;03/07/2021
3;ROJO;S;3;03/07/2021
2;VERDE;M;1;03/07/2021
3;NEGRO;S;2;03/07/2021
3;AZUL;S;2;03/07/2021
5;PLOMO;S;2;03/07/2021
5;ROJO;M;3;03/07/2021
1;VERDE;S;1;03/07/2021
2;PLOMO;M;3;03/07/2021
1;BLANCO;S;1;03/07/2021
3;PLOMO;M;3;03/07/2021
1;ROJO;S;3;03/07/2021
5;ROJO;S;1;03/07/2021
5;VERDE;S;1;03/07/2021
3;AZUL;S;2;03/07/2021
4;NEGRO;S;3;03/07/2021
2;PLOMO;L;2;03/07/2021
4;ROJO;M;1;03/07/2021
4;VERDE;S;2;04/07/2021
3;AZUL;M;3;04/07/2021
2;NEGRO;L;3;04/07/2021
5;BLANCO;L;3;04/07/2021
1;VERDE;S;2;04/07/2021
5;AZUL;M;3;04/07/2021
1;AZUL;L;2;04/07/2021
5;ROJO;M;2;04/07/2021
2;BLANCO;S;3;04/07/2021
1;PLOMO;M;1;04/07/2021
1;BLANCO;L;2;04/07/2021
2;ROJO;M;3;04/07/2021
1;NEGRO;L;1;04/07/2021
5;ROJO;L;1;04/07/2021
2;ROJO;M;1;04/07/2021
3;PLOMO;S;3;04/07/2021
4;VERDE;M;2;04/07/2021
4;NEGRO;S;2;04/07/2021
3;PLOMO;M;2;04/07/2021
2;PLOMO;S;2;04/07/2021
1;BLANCO;M;1;04/07/2021
5;PLOMO;S;2;04/07/2021
1;BLANCO;M;1;04/07/2021
4;AZUL;M;1;04/07/2021
5;ROJO;M;3;04/07/2021
1;BLANCO;M;2;04/07/2021
2;NEGRO;M;2;04/07/2021
5;PLOMO;S;1;04/07/2021
1;BLANCO;M;3;04/07/2021
4;AZUL;M;3;04/07/2021
5;VERDE;S;3;04/07/2021
2;PLOMO;L;1;04/07/2021
3;PLOMO;L;3;04/07/2021
1;ROJO;L;2;04/07/2021
5;ROJO;L;2;04/07/2021
3;PLOMO;M;2;04/07/2021
3;NEGRO;S;2;04/07/2021
3;BLANCO;M;3;04/07/2021
3;ROJO;L;2;04/07/2021
1;VERDE;M;2;04/07/2021
5;PLOMO;S;2;04/07/2021
1;NEGRO;L;1;04/07/2021
5;NEGRO;L;3;04/07/2021
5;ROJO;S;2;04/07/2021
1;VERDE;S;3;04/07/2021
4;VERDE;L;1;04/07/2021
3;VERDE;M;3;04/07/2021
3;AZUL;S;1;04/07/2021
1;ROJO;L;2;04/07/2021
2;BLANCO;S;1;04/07/2021
4;NEGRO;L;1;04/07/2021
1;VERDE;L;2;04/07/2021
1;NEGRO;M;3;04/07/2021
3;BLANCO;L;3;04/07/2021
3;ROJO;S;2;04/07/2021
1;ROJO;M;3;04/07/2021
1;BLANCO;M;3;04/07/2021
3;ROJO;M;1;04/07/2021
2;BLANCO;S;2;04/07/2021
3;NEGRO;L;1;04/07/2021
1;ROJO;S;3;05/07/2021
4;AZUL;S;2;05/07/2021
4;PLOMO;S;2;05/07/2021
1;AZUL;L;1;05/07/2021
3;BLANCO;L;2;05/07/2021
4;BLANCO;L;2;05/07/2021
3;NEGRO;M;1;05/07/2021
2;PLOMO;S;3;05/07/2021
4;ROJO;M;1;05/07/2021
2;VERDE;L;2;05/07/2021
5;PLOMO;S;1;05/07/2021
2;PLOMO;L;3;05/07/2021
4;NEGRO;L;2;05/07/2021
2;VERDE;S;1;05/07/2021
1;PLOMO;L;2;05/07/2021
5;NEGRO;S;1;05/07/2021
4;NEGRO;S;3;05/07/2021
5;NEGRO;M;2;05/07/2021
5;ROJO;M;1;05/07/2021
4;AZUL;L;1;05/07/2021
5;ROJO;S;1;05/07/2021
3;AZUL;M;2;05/07/2021
4;VERDE;L;1;05/07/2021
3;PLOMO;L;2;05/07/2021
4;ROJO;S;2;05/07/2021
2;BLANCO;L;2;05/07/2021
1;AZUL;M;3;05/07/2021
3;BLANCO;M;2;05/07/2021
4;AZUL;L;1;05/07/2021
2;VERDE;L;2;05/07/2021
5;BLANCO;M;1;05/07/2021
2;PLOMO;L;3;05/07/2021
4;VERDE;M;1;05/07/2021
2;ROJO;L;3;05/07/2021
1;NEGRO;L;2;05/07/2021
4;NEGRO;M;2;05/07/2021
5;PLOMO;L;1;05/07/2021
1;ROJO;S;1;05/07/2021
1;AZUL;M;3;05/07/2021
5;VERDE;S;3;05/07/2021
5;BLANCO;M;2;05/07/2021
3;BLANCO;L;2;05/07/2021
3;ROJO;S;1;05/07/2021
5;AZUL;L;3;05/07/2021
5;ROJO;M;3;05/07/2021
3;AZUL;L;1;05/07/2021
4;AZUL;L;3;05/07/2021
4;ROJO;M;1;05/07/2021
2;AZUL;S;3;05/07/2021
1;ROJO;L;1;05/07/2021
3;NEGRO;S;2;05/07/2021
4;AZUL;S;3;05/07/2021
1;NEGRO;L;3;05/07/2021
2;AZUL;S;2;05/07/2021
5;NEGRO;S;3;05/07/2021
2;PLOMO;L;2;05/07/2021
2;NEGRO;S;2;05/07/2021
1;BLANCO;L;1;05/07/2021
2;AZUL;M;1;05/07/2021
1;ROJO;S;1;05/07/2021
4;ROJO;M;3;05/07/2021
2;NEGRO;S;1;05/07/2021
5;ROJO;L;2;05/07/2021
3;AZUL;L;1;05/07/2021
1;NEGRO;M;2;05/07/2021
3;VERDE;M;3;05/07/2021
1;PLOMO;L;2;05/07/2021
3;BLANCO;L;2;05/07/2021
2;AZUL;L;1;05/07/2021
2;ROJO;M;1;05/07/2021
3;AZUL;M;2;05/07/2021
4;ROJO;M;3;05/07/2021
2;ROJO;S;1;05/07/2021
1;NEGRO;L;3;05/07/2021
2;ROJO;L;1;05/07/2021
2;BLANCO;S;2;05/07/2021
4;ROJO;M;2;05/07/2021
2;PLOMO;L;1;05/07/2021
2;NEGRO;L;3;05/07/2021
5;AZUL;M;1;05/07/2021
3;AZUL;L;3;05/07/2021
5;BLANCO;S;2;06/07/2021
4;VERDE;M;2;06/07/2021
2;BLANCO;M;1;06/07/2021
1;VERDE;S;2;06/07/2021
3;NEGRO;M;3;06/07/2021
1;VERDE;S;2;06/07/2021
1;ROJO;S;1;06/07/2021
3;VERDE;L;1;06/07/2021
2;BLANCO;S;1;06/07/2021
4;NEGRO;M;3;06/07/2021
4;PLOMO;S;2;06/07/2021
5;AZUL;S;3;06/07/2021
4;PLOMO;M;2;06/07/2021
1;PLOMO;M;2;06/07/2021
5;BLANCO;L;3;06/07/2021
5;ROJO;M;1;06/07/2021
3;PLOMO;S;1;06/07/2021
4;ROJO;S;2;06/07/2021
5;ROJO;L;1;06/07/2021
2;PLOMO;L;2;06/07/2021
1;BLANCO;S;1;06/07/2021
3;PLOMO;M;2;06/07/2021
5;BLANCO;L;3;06/07/2021
2;PLOMO;S;3;06/07/2021
4;BLANCO;L;2;06/07/2021
1;AZUL;S;2;06/07/2021
4;NEGRO;S;2;06/07/2021
2;PLOMO;S;2;06/07/2021
5;NEGRO;L;2;06/07/2021
4;PLOMO;S;3;06/07/2021
3;BLANCO;S;2;06/07/2021
4;PLOMO;S;1;06/07/2021
1;ROJO;S;2;06/07/2021
4;AZUL;S;1;06/07/2021
5;PLOMO;S;1;06/07/2021
2;PLOMO;L;1;06/07/2021
5;NEGRO;S;1;06/07/2021
3;BLANCO;L;1;06/07/2021
4;NEGRO;S;2;06/07/2021
5;VERDE;M;1;06/07/2021
4;VERDE;L;1;06/07/2021
4;NEGRO;S;2;06/07/2021
2;NEGRO;M;1;06/07/2021
1;AZUL;M;3;06/07/2021
3;BLANCO;S;1;06/07/2021
2;AZUL;S;1;06/07/2021
1;NEGRO;L;2;06/07/2021
2;PLOMO;M;1;06/07/2021
4;BLANCO;M;3;06/07/2021
5;PLOMO;S;3;06/07/2021
3;PLOMO;L;2;06/07/2021
