"ID de Producto";"Color";"Talla";"Cantidad";"Fecha"
"7";"BLANCO";"M";"2";"06/05/2025"
"5";"NEGRO";"L";"1";"06/05/2025"
"4";"VINO";"XL";"2";"06/05/2025"
"5";"BLANCO";"M";"3";"06/05/2025"
"5";"BEIGE";"S";"3";"06/05/2025"
"6";"NEGRO";"34";"2";"06/05/2025"
"3";"NEGRO";"XL";"3";"06/05/2025"
"12";"BLANCO";"XL";"1";"06/05/2025"
"10";"BEIGE";"L";"3";"06/05/2025"
"9";"BLANCO";"M";"2";"06/05/2025"
"6";"NEGRO";"34";"3";"06/05/2025"
"9";"BEIGE";"M";"2";"06/05/2025"
"4";"NEGRO";"XL";"1";"06/05/2025"
"5";"NEGRO";"M";"2";"06/05/2025"
"7";"PLOMO";"M";"1";"06/05/2025"
"11";"BLANCO";"L";"2";"06/05/2025"
"10";"BEIGE";"M";"3";"06/05/2025"
"11";"BLANCO";"L";"1";"06/05/2025"
"11";"BLANCO";"M";"3";"06/05/2025"
"7";"BLANCO";"L";"3";"06/05/2025"
"6";"BLANCO";"32";"2";"06/05/2025"
"11";"VERDE";"M";"1";"06/05/2025"
"12";"BLANCO";"L";"2";"06/05/2025"
"9";"BLANCO";"M";"3";"06/05/2025"
"11";"DORADO";"L";"3";"06/05/2025"
"5";"NEGRO";"S";"1";"06/05/2025"
"9";"NEGRO";"M";"1";"06/05/2025"
"6";"BLANCO";"32";"1";"06/05/2025"
"12";"NEGRO";"XL";"3";"06/05/2025"
"5";"BLANCO";"L";"3";"06/05/2025"
"9";"BLANCO";"S";"3";"06/05/2025"
"5";"BEIGE";"M";"1";"06/05/2025"
"9";"BEIGE";"S";"2";"06/05/2025"
"8";"BEIGE";"L";"1";"06/05/2025"
"3";"NEGRO";"L";"2";"06/05/2025"
"6";"BLANCO";"32";"2";"07/05/2025"
"5";"NEGRO";"S";"2";"07/05/2025"
"11";"VERDE";"L";"3";"07/05/2025"
"9";"BEIGE";"S";"2";"07/05/2025"
"5";"BEIGE";"M";"3";"07/05/2025"
"10";"BEIGE";"M";"2";"07/05/2025"
"4";"VINO";"XL";"3";"07/05/2025"
"8";"BEIGE";"L";"2";"07/05/2025"
"5";"BEIGE";"M";"2";"07/05/2025"
"6";"BLANCO";"32";"1";"07/05/2025"
"11";"VERDE";"L";"2";"07/05/2025"
"9";"NEGRO";"S";"1";"07/05/2025"
"3";"BEIGE";"L";"1";"07/05/2025"
"6";"NEGRO";"32";"1";"07/05/2025"
"5";"BLANCO";"M";"3";"07/05/2025"
"5";"NEGRO";"S";"3";"07/05/2025"
"3";"BEIGE";"L";"3";"07/05/2025"
"6";"BLANCO";"32";"1";"07/05/2025"
"11";"DORADO";"L";"1";"07/05/2025"
"5";"NEGRO";"M";"1";"07/05/2025"
"11";"DORADO";"L";"3";"07/05/2025"
"9";"BLANCO";"S";"2";"07/05/2025"
"5";"BEIGE";"M";"3";"07/05/2025"
"7";"BLANCO";"M";"2";"07/05/2025"
"10";"ROSA";"M";"2";"07/05/2025"
"11";"VERDE";"L";"3";"07/05/2025"
"11";"BLANCO";"L";"3";"07/05/2025"
"8";"BEIGE";"L";"1";"07/05/2025"
"5";"NEGRO";"L";"2";"07/05/2025"
"9";"BEIGE";"M";"2";"07/05/2025"
"10";"BEIGE";"L";"3";"07/05/2025"
"5";"BEIGE";"L";"1";"07/05/2025"
"7";"PLOMO";"L";"3";"07/05/2025"
"10";"ROSA";"M";"3";"07/05/2025"
"5";"BEIGE";"M";"2";"07/05/2025"
"6";"BLANCO";"32";"2";"07/05/2025"
"5";"BLANCO";"S";"3";"07/05/2025"
"4";"VINO";"L";"1";"07/05/2025"
"4";"NEGRO";"L";"3";"07/05/2025"
"6";"NEGRO";"32";"1";"07/05/2025"
"6";"NEGRO";"34";"1";"07/05/2025"
"9";"NEGRO";"S";"3";"07/05/2025"
"12";"BLANCO";"XL";"2";"07/05/2025"
"11";"DORADO";"M";"3";"07/05/2025"
"6";"NEGRO";"34";"3";"07/05/2025"
"3";"BEIGE";"L";"1";"07/05/2025"
"10";"ROSA";"M";"2";"07/05/2025"
"7";"BLANCO";"M";"2";"07/05/2025"
"11";"VERDE";"L";"2";"07/05/2025"
"9";"NEGRO";"S";"2";"07/05/2025"
"4";"VINO";"XL";"2";"07/05/2025"
"5";"NEGRO";"L";"3";"07/05/2025"
"3";"NEGRO";"L";"2";"07/05/2025"
"3";"BEIGE";"L";"3";"07/05/2025"
"4";"NEGRO";"L";"1";"07/05/2025"
"5";"BLANCO";"L";"1";"07/05/2025"
"4";"NEGRO";"XL";"2";"07/05/2025"
"11";"VERDE";"M";"2";"08/05/2025"
"5";"BLANCO";"M";"1";"08/05/2025"
"5";"NEGRO";"M";"2";"08/05/2025"
"10";"BEIGE";"M";"2";"08/05/2025"
"5";"NEGRO";"M";"1";"08/05/2025"
"9";"BLANCO";"S";"1";"08/05/2025"
"11";"VERDE";"M";"2";"08/05/2025"
"9";"BEIGE";"M";"1";"08/05/2025"
"7";"PLOMO";"M";"1";"08/05/2025"
"3";"NEGRO";"XL";"3";"08/05/2025"
"9";"BEIGE";"S";"1";"08/05/2025"
"7";"BLANCO";"L";"3";"08/05/2025"
"5";"BLANCO";"L";"3";"08/05/2025"
"5";"NEGRO";"L";"3";"08/05/2025"
"9";"NEGRO";"S";"1";"08/05/2025"
"6";"NEGRO";"34";"2";"08/05/2025"
"12";"NEGRO";"L";"3";"08/05/2025"
"11";"VERDE";"L";"1";"08/05/2025"
"5";"NEGRO";"S";"3";"08/05/2025"
"7";"BLANCO";"M";"2";"08/05/2025"
"6";"NEGRO";"32";"3";"08/05/2025"
"8";"NEGRO";"XL";"1";"08/05/2025"
"9";"BEIGE";"S";"1";"08/05/2025"
"6";"NEGRO";"34";"1";"08/05/2025"
"3";"BEIGE";"XL";"3";"08/05/2025"
"4";"VINO";"XL";"2";"08/05/2025"
"9";"BEIGE";"M";"1";"08/05/2025"
"7";"BLANCO";"L";"3";"08/05/2025"
"5";"BLANCO";"M";"1";"08/05/2025"
"9";"BLANCO";"S";"3";"08/05/2025"
"7";"BLANCO";"L";"3";"08/05/2025"
"7";"PLOMO";"L";"2";"08/05/2025"
"9";"NEGRO";"M";"2";"08/05/2025"
"11";"DORADO";"M";"2";"08/05/2025"
"5";"BEIGE";"L";"1";"08/05/2025"
"10";"ROSA";"M";"2";"08/05/2025"
"9";"NEGRO";"S";"1";"08/05/2025"
"11";"DORADO";"L";"2";"08/05/2025"
"3";"NEGRO";"XL";"3";"08/05/2025"
"6";"NEGRO";"34";"2";"08/05/2025"
"3";"NEGRO";"L";"1";"08/05/2025"
"11";"VERDE";"L";"3";"08/05/2025"
"5";"BLANCO";"M";"1";"08/05/2025"
"9";"BEIGE";"S";"3";"08/05/2025"
"10";"ROSA";"M";"3";"08/05/2025"
"9";"BLANCO";"M";"3";"08/05/2025"
"7";"BLANCO";"M";"2";"08/05/2025"
"11";"BLANCO";"L";"2";"08/05/2025"
"8";"BEIGE";"XL";"1";"08/05/2025"
"5";"BEIGE";"M";"2";"08/05/2025"
"11";"VERDE";"L";"1";"08/05/2025"
"3";"BEIGE";"L";"1";"08/05/2025"
"7";"BLANCO";"L";"3";"08/05/2025"
"3";"BEIGE";"L";"1";"08/05/2025"
"11";"DORADO";"M";"2";"08/05/2025"
"5";"BLANCO";"S";"2";"08/05/2025"
"11";"DORADO";"M";"2";"08/05/2025"
"11";"BLANCO";"M";"2";"08/05/2025"
"10";"ROSA";"M";"2";"08/05/2025"
"9";"BLANCO";"M";"1";"08/05/2025"
"3";"BEIGE";"L";"2";"08/05/2025"
"5";"BLANCO";"L";"1";"08/05/2025"
"10";"ROSA";"M";"3";"08/05/2025"
"6";"BLANCO";"32";"1";"08/05/2025"
"8";"BEIGE";"XL";"2";"08/05/2025"
"9";"BEIGE";"M";"2";"08/05/2025"
"8";"NEGRO";"XL";"2";"08/05/2025"
"4";"VINO";"XL";"1";"08/05/2025"
"3";"NEGRO";"L";"2";"08/05/2025"
"4";"NEGRO";"XL";"2";"08/05/2025"
"5";"BLANCO";"M";"1";"08/05/2025"
"12";"BLANCO";"L";"3";"08/05/2025"
"5";"BLANCO";"M";"1";"08/05/2025"
"7";"BLANCO";"M";"2";"08/05/2025"
"11";"DORADO";"L";"1";"08/05/2025"
"5";"BEIGE";"L";"1";"08/05/2025"
"11";"BLANCO";"M";"1";"08/05/2025"
"7";"PLOMO";"L";"2";"08/05/2025"
"5";"BEIGE";"S";"3";"08/05/2025"
"11";"DORADO";"L";"2";"08/05/2025"
"9";"NEGRO";"S";"2";"09/05/2025"
"12";"NEGRO";"XL";"1";"09/05/2025"
"4";"VINO";"XL";"1";"09/05/2025"
"9";"NEGRO";"S";"1";"09/05/2025"
"12";"NEGRO";"L";"1";"09/05/2025"
"5";"BLANCO";"M";"1";"09/05/2025"
"11";"VERDE";"L";"2";"09/05/2025"
"10";"ROSA";"L";"1";"09/05/2025"
"9";"BEIGE";"M";"2";"09/05/2025"
"11";"VERDE";"L";"3";"09/05/2025"
"5";"BEIGE";"M";"3";"09/05/2025"
"6";"NEGRO";"34";"3";"09/05/2025"
"9";"NEGRO";"M";"2";"09/05/2025"
"9";"NEGRO";"M";"3";"09/05/2025"
"5";"BEIGE";"S";"3";"09/05/2025"
"8";"BEIGE";"L";"1";"09/05/2025"
"11";"VERDE";"M";"1";"09/05/2025"
"5";"NEGRO";"L";"3";"09/05/2025"
"9";"BLANCO";"M";"1";"09/05/2025"
"3";"BEIGE";"XL";"2";"09/05/2025"
"9";"BLANCO";"S";"3";"09/05/2025"
"8";"NEGRO";"L";"2";"09/05/2025"
"4";"NEGRO";"L";"1";"09/05/2025"
"5";"BEIGE";"S";"3";"09/05/2025"
"3";"BEIGE";"L";"3";"09/05/2025"
"12";"NEGRO";"XL";"1";"09/05/2025"
"6";"NEGRO";"34";"2";"09/05/2025"
"9";"NEGRO";"M";"3";"09/05/2025"
"5";"BLANCO";"L";"2";"09/05/2025"
"7";"BLANCO";"M";"1";"09/05/2025"
"3";"NEGRO";"L";"3";"09/05/2025"
"9";"NEGRO";"M";"2";"09/05/2025"
"9";"NEGRO";"M";"2";"09/05/2025"
"6";"BLANCO";"34";"1";"09/05/2025"
"10";"ROSA";"M";"3";"09/05/2025"
"12";"NEGRO";"L";"2";"09/05/2025"
"9";"BLANCO";"S";"1";"09/05/2025"
"8";"BEIGE";"L";"1";"09/05/2025"
"4";"NEGRO";"XL";"3";"09/05/2025"
"11";"BLANCO";"L";"1";"09/05/2025"
"5";"NEGRO";"L";"2";"09/05/2025"
"7";"BLANCO";"M";"3";"09/05/2025"
"7";"BLANCO";"L";"1";"09/05/2025"
"4";"VINO";"L";"3";"09/05/2025"
"10";"BEIGE";"L";"2";"09/05/2025"
"7";"PLOMO";"L";"1";"09/05/2025"
"11";"VERDE";"M";"2";"09/05/2025"
"10";"BEIGE";"L";"1";"09/05/2025"
"9";"BLANCO";"M";"2";"09/05/2025"
"4";"NEGRO";"L";"1";"09/05/2025"
"9";"BLANCO";"S";"2";"09/05/2025"
"8";"NEGRO";"XL";"1";"09/05/2025"
"6";"NEGRO";"32";"1";"09/05/2025"
"12";"BLANCO";"XL";"3";"09/05/2025"
"11";"VERDE";"M";"1";"09/05/2025"
"7";"BLANCO";"M";"3";"09/05/2025"
"5";"BLANCO";"M";"2";"09/05/2025"
"5";"BLANCO";"L";"1";"09/05/2025"
"10";"ROSA";"L";"3";"09/05/2025"
"6";"BLANCO";"32";"1";"09/05/2025"
"9";"BLANCO";"M";"1";"09/05/2025"
"6";"NEGRO";"34";"2";"09/05/2025"
"12";"NEGRO";"XL";"1";"09/05/2025"
"11";"VERDE";"M";"2";"09/05/2025"
"4";"VINO";"L";"2";"09/05/2025"
"7";"BLANCO";"L";"1";"09/05/2025"
"4";"NEGRO";"XL";"1";"09/05/2025"
"6";"NEGRO";"32";"2";"09/05/2025"
"12";"NEGRO";"L";"3";"09/05/2025"
"9";"BLANCO";"S";"3";"09/05/2025"
"5";"BEIGE";"M";"1";"09/05/2025"
"7";"PLOMO";"M";"3";"09/05/2025"
"11";"BLANCO";"M";"3";"09/05/2025"
"10";"ROSA";"L";"1";"09/05/2025"
"5";"BEIGE";"L";"2";"09/05/2025"
"5";"NEGRO";"S";"1";"09/05/2025"
"6";"BLANCO";"34";"3";"09/05/2025"
"3";"NEGRO";"L";"2";"10/05/2025"
"6";"BLANCO";"32";"1";"10/05/2025"
"6";"BLANCO";"34";"2";"10/05/2025"
"5";"BLANCO";"M";"3";"10/05/2025"
"8";"NEGRO";"XL";"1";"10/05/2025"
"11";"VERDE";"M";"1";"10/05/2025"
"12";"NEGRO";"L";"3";"10/05/2025"
"11";"VERDE";"M";"1";"10/05/2025"
"3";"BEIGE";"XL";"3";"10/05/2025"
"12";"BLANCO";"XL";"3";"10/05/2025"
"5";"NEGRO";"S";"1";"10/05/2025"
"5";"BEIGE";"S";"2";"10/05/2025"
"5";"BEIGE";"L";"1";"10/05/2025"
"6";"BLANCO";"32";"3";"10/05/2025"
"3";"NEGRO";"XL";"1";"10/05/2025"
"5";"BLANCO";"S";"2";"10/05/2025"
"11";"VERDE";"L";"1";"10/05/2025"
"10";"BEIGE";"M";"1";"10/05/2025"
"7";"BLANCO";"M";"3";"10/05/2025"
"4";"NEGRO";"XL";"3";"10/05/2025"
"8";"NEGRO";"L";"3";"10/05/2025"
"10";"BEIGE";"M";"3";"10/05/2025"
"10";"ROSA";"M";"1";"10/05/2025"
"6";"NEGRO";"34";"2";"10/05/2025"
"9";"BLANCO";"M";"1";"10/05/2025"
"5";"NEGRO";"M";"2";"10/05/2025"
"5";"BLANCO";"S";"3";"10/05/2025"
"3";"BEIGE";"XL";"1";"10/05/2025"
"10";"ROSA";"M";"1";"10/05/2025"
"9";"BLANCO";"M";"1";"10/05/2025"
"9";"NEGRO";"S";"1";"10/05/2025"
"5";"BEIGE";"S";"3";"10/05/2025"
"7";"PLOMO";"M";"1";"10/05/2025"
"10";"BEIGE";"M";"3";"10/05/2025"
"9";"BEIGE";"S";"2";"10/05/2025"
"10";"BEIGE";"L";"3";"10/05/2025"
"11";"DORADO";"M";"2";"10/05/2025"
"3";"BEIGE";"XL";"3";"10/05/2025"
"12";"NEGRO";"XL";"2";"10/05/2025"
"9";"BEIGE";"M";"2";"10/05/2025"
"9";"BEIGE";"M";"1";"10/05/2025"
"7";"PLOMO";"M";"3";"10/05/2025"
"12";"NEGRO";"XL";"3";"10/05/2025"
"10";"ROSA";"M";"3";"10/05/2025"
"7";"BLANCO";"L";"3";"10/05/2025"
"4";"NEGRO";"L";"1";"10/05/2025"
"7";"PLOMO";"M";"1";"10/05/2025"
"5";"BLANCO";"S";"2";"10/05/2025"
"8";"NEGRO";"XL";"2";"10/05/2025"
"12";"BLANCO";"L";"3";"10/05/2025"
"4";"VINO";"XL";"3";"10/05/2025"
"5";"BLANCO";"M";"2";"10/05/2025"
"3";"BEIGE";"XL";"1";"10/05/2025"
"4";"NEGRO";"L";"1";"10/05/2025"
"10";"BEIGE";"M";"2";"10/05/2025"
"7";"BLANCO";"L";"3";"10/05/2025"
"10";"ROSA";"L";"3";"10/05/2025"
"8";"NEGRO";"L";"2";"10/05/2025"
"8";"BEIGE";"XL";"3";"10/05/2025"
"6";"BLANCO";"34";"1";"10/05/2025"
"9";"BEIGE";"M";"3";"10/05/2025"
"5";"BLANCO";"L";"2";"10/05/2025"
"3";"BEIGE";"L";"3";"10/05/2025"
"10";"ROSA";"L";"1";"10/05/2025"
"3";"BEIGE";"XL";"3";"10/05/2025"
"6";"BLANCO";"34";"3";"10/05/2025"
"8";"NEGRO";"XL";"3";"10/05/2025"
"5";"BLANCO";"M";"2";"10/05/2025"
"5";"NEGRO";"M";"1";"10/05/2025"
"5";"NEGRO";"M";"3";"10/05/2025"
"12";"BLANCO";"XL";"1";"10/05/2025"
"9";"NEGRO";"S";"2";"10/05/2025"
"5";"BLANCO";"S";"2";"10/05/2025"
"11";"BLANCO";"M";"3";"10/05/2025"
"10";"ROSA";"M";"2";"10/05/2025"
"3";"BEIGE";"XL";"1";"10/05/2025"
"8";"BEIGE";"XL";"3";"10/05/2025"
"11";"BLANCO";"M";"3";"11/05/2025"
"6";"BLANCO";"32";"2";"11/05/2025"
"7";"PLOMO";"L";"2";"11/05/2025"
"8";"BEIGE";"L";"3";"11/05/2025"
"6";"BLANCO";"32";"2";"11/05/2025"
"10";"ROSA";"L";"3";"11/05/2025"
"5";"BEIGE";"L";"2";"11/05/2025"
"11";"VERDE";"M";"2";"11/05/2025"
"5";"BLANCO";"M";"3";"11/05/2025"
"5";"BLANCO";"L";"3";"11/05/2025"
"9";"BEIGE";"M";"1";"11/05/2025"
"5";"BEIGE";"S";"3";"11/05/2025"
"6";"NEGRO";"34";"3";"11/05/2025"
"9";"BLANCO";"M";"2";"11/05/2025"
"12";"NEGRO";"L";"3";"11/05/2025"
"8";"BEIGE";"L";"1";"11/05/2025"
"7";"PLOMO";"L";"3";"11/05/2025"
"11";"DORADO";"M";"3";"11/05/2025"
"7";"PLOMO";"M";"3";"11/05/2025"
"9";"BEIGE";"S";"3";"11/05/2025"
"9";"NEGRO";"S";"1";"11/05/2025"
"3";"NEGRO";"L";"2";"11/05/2025"
"4";"VINO";"XL";"3";"11/05/2025"
"12";"NEGRO";"L";"3";"11/05/2025"
"12";"NEGRO";"L";"2";"11/05/2025"
"10";"BEIGE";"L";"3";"11/05/2025"
"5";"BEIGE";"L";"3";"11/05/2025"
"12";"BLANCO";"XL";"2";"11/05/2025"
"7";"PLOMO";"L";"3";"11/05/2025"
"9";"BLANCO";"S";"1";"11/05/2025"
"9";"BEIGE";"M";"3";"11/05/2025"
"9";"BEIGE";"S";"3";"11/05/2025"
"9";"BEIGE";"M";"2";"11/05/2025"
"6";"BLANCO";"34";"2";"11/05/2025"
"3";"NEGRO";"XL";"2";"11/05/2025"
"3";"BEIGE";"L";"3";"11/05/2025"
"5";"NEGRO";"M";"3";"11/05/2025"
"5";"BLANCO";"M";"2";"11/05/2025"
"9";"BEIGE";"S";"3";"11/05/2025"
"5";"BLANCO";"M";"3";"11/05/2025"
"7";"BLANCO";"L";"1";"11/05/2025"
"9";"NEGRO";"S";"2";"11/05/2025"
"8";"NEGRO";"L";"2";"11/05/2025"
"10";"BEIGE";"L";"1";"11/05/2025"
"7";"BLANCO";"M";"1";"11/05/2025"
"5";"NEGRO";"S";"3";"11/05/2025"
"10";"BEIGE";"L";"2";"11/05/2025"
"11";"DORADO";"M";"1";"11/05/2025"
"4";"VINO";"XL";"1";"11/05/2025"
"7";"PLOMO";"L";"1";"11/05/2025"
"6";"BLANCO";"34";"3";"11/05/2025"
"3";"BEIGE";"L";"1";"11/05/2025"
"5";"BLANCO";"L";"3";"11/05/2025"
"9";"BEIGE";"M";"1";"11/05/2025"
"5";"NEGRO";"S";"3";"11/05/2025"
"4";"VINO";"XL";"3";"11/05/2025"
"7";"PLOMO";"M";"1";"11/05/2025"
"6";"BLANCO";"34";"2";"11/05/2025"
"8";"BEIGE";"XL";"1";"11/05/2025"
"5";"BEIGE";"S";"2";"11/05/2025"
"8";"NEGRO";"XL";"3";"11/05/2025"
"11";"DORADO";"M";"3";"11/05/2025"
"10";"ROSA";"M";"1";"11/05/2025"
"11";"BLANCO";"L";"3";"11/05/2025"
"5";"NEGRO";"S";"1";"11/05/2025"
"4";"VINO";"L";"2";"11/05/2025"
"3";"NEGRO";"XL";"1";"11/05/2025"
"9";"BLANCO";"S";"1";"11/05/2025"
"11";"DORADO";"M";"2";"11/05/2025"
"9";"BEIGE";"M";"3";"11/05/2025"
"5";"BLANCO";"L";"1";"11/05/2025"
"9";"BEIGE";"M";"2";"11/05/2025"
"11";"DORADO";"L";"1";"11/05/2025"
"11";"BLANCO";"L";"2";"11/05/2025"
"11";"BLANCO";"L";"1";"11/05/2025"
"7";"PLOMO";"M";"1";"11/05/2025"
"9";"BEIGE";"S";"3";"12/05/2025"
"3";"BEIGE";"L";"1";"12/05/2025"
"12";"BLANCO";"XL";"3";"12/05/2025"
"3";"BEIGE";"XL";"3";"12/05/2025"
"7";"BLANCO";"L";"3";"12/05/2025"
"11";"DORADO";"L";"1";"12/05/2025"
"3";"BEIGE";"L";"2";"12/05/2025"
"6";"BLANCO";"32";"1";"12/05/2025"
"4";"VINO";"L";"1";"12/05/2025"
"5";"NEGRO";"L";"1";"12/05/2025"
"6";"NEGRO";"34";"2";"12/05/2025"
"11";"VERDE";"L";"1";"12/05/2025"
"10";"BEIGE";"M";"2";"12/05/2025"
"3";"NEGRO";"XL";"2";"12/05/2025"
"3";"BEIGE";"L";"3";"12/05/2025"
"3";"NEGRO";"L";"3";"12/05/2025"
"11";"BLANCO";"L";"1";"12/05/2025"
"8";"BEIGE";"L";"2";"12/05/2025"
"7";"BLANCO";"L";"2";"12/05/2025"
"12";"NEGRO";"XL";"1";"12/05/2025"
"9";"BLANCO";"M";"1";"12/05/2025"
"6";"BLANCO";"34";"3";"12/05/2025"
"5";"BEIGE";"L";"1";"12/05/2025"
"11";"VERDE";"M";"3";"12/05/2025"
"5";"NEGRO";"L";"2";"12/05/2025"
"12";"NEGRO";"L";"2";"12/05/2025"
"3";"NEGRO";"XL";"3";"12/05/2025"
"8";"NEGRO";"XL";"3";"12/05/2025"
"9";"BLANCO";"S";"1";"12/05/2025"
"4";"VINO";"XL";"1";"12/05/2025"
"11";"DORADO";"M";"1";"12/05/2025"
"9";"NEGRO";"S";"1";"12/05/2025"
"7";"BLANCO";"L";"2";"12/05/2025"
"4";"NEGRO";"L";"1";"12/05/2025"
"3";"BEIGE";"XL";"1";"12/05/2025"
"7";"PLOMO";"M";"2";"12/05/2025"
"8";"NEGRO";"L";"1";"12/05/2025"
"5";"NEGRO";"S";"2";"12/05/2025"
"11";"BLANCO";"L";"3";"12/05/2025"
"8";"NEGRO";"XL";"3";"12/05/2025"
"9";"BLANCO";"S";"2";"12/05/2025"
"7";"BLANCO";"M";"1";"12/05/2025"
"9";"NEGRO";"S";"2";"12/05/2025"
"3";"NEGRO";"L";"2";"12/05/2025"
"5";"BEIGE";"L";"2";"12/05/2025"
"11";"BLANCO";"M";"3";"12/05/2025"
"11";"BLANCO";"L";"3";"12/05/2025"
"10";"BEIGE";"L";"1";"12/05/2025"
"5";"BEIGE";"M";"2";"12/05/2025"
"6";"NEGRO";"34";"1";"12/05/2025"
"9";"BLANCO";"S";"1";"12/05/2025"
"10";"ROSA";"M";"1";"12/05/2025"
"4";"NEGRO";"L";"2";"12/05/2025"
"9";"BLANCO";"S";"2";"12/05/2025"
"6";"NEGRO";"34";"2";"12/05/2025"
"8";"BEIGE";"XL";"3";"12/05/2025"
"4";"NEGRO";"XL";"3";"12/05/2025"
"8";"NEGRO";"L";"1";"13/05/2025"
"6";"NEGRO";"34";"3";"13/05/2025"
"9";"BEIGE";"S";"1";"13/05/2025"
"12";"NEGRO";"XL";"3";"13/05/2025"
"8";"BEIGE";"XL";"2";"13/05/2025"
"5";"BEIGE";"S";"2";"13/05/2025"
"3";"BEIGE";"L";"2";"13/05/2025"
"7";"PLOMO";"L";"1";"13/05/2025"
"6";"BLANCO";"34";"3";"13/05/2025"
"8";"BEIGE";"L";"3";"13/05/2025"
"4";"VINO";"L";"3";"13/05/2025"
"7";"PLOMO";"M";"2";"13/05/2025"
"8";"NEGRO";"XL";"1";"13/05/2025"
"11";"VERDE";"L";"2";"13/05/2025"
"11";"DORADO";"M";"3";"13/05/2025"
"12";"BLANCO";"XL";"3";"13/05/2025"
"11";"VERDE";"M";"3";"13/05/2025"
"10";"ROSA";"L";"1";"13/05/2025"
"12";"BLANCO";"L";"1";"13/05/2025"
"5";"BLANCO";"L";"3";"13/05/2025"
"5";"BLANCO";"M";"1";"13/05/2025"
"4";"VINO";"XL";"3";"13/05/2025"
"9";"BEIGE";"S";"1";"13/05/2025"
"4";"NEGRO";"L";"3";"13/05/2025"
"8";"BEIGE";"XL";"2";"13/05/2025"
"8";"NEGRO";"XL";"3";"13/05/2025"
"3";"NEGRO";"L";"2";"13/05/2025"
"5";"NEGRO";"M";"2";"13/05/2025"
"8";"BEIGE";"L";"2";"13/05/2025"
"5";"NEGRO";"L";"3";"13/05/2025"
"5";"BLANCO";"S";"2";"13/05/2025"
"4";"VINO";"XL";"2";"13/05/2025"
"8";"NEGRO";"XL";"1";"13/05/2025"
"10";"BEIGE";"M";"2";"13/05/2025"
"12";"NEGRO";"L";"2";"13/05/2025"
"3";"NEGRO";"XL";"2";"13/05/2025"
"9";"BEIGE";"M";"1";"13/05/2025"
"9";"BLANCO";"M";"2";"13/05/2025"
"3";"NEGRO";"XL";"2";"13/05/2025"
"5";"BEIGE";"S";"2";"13/05/2025"
"4";"VINO";"XL";"3";"13/05/2025"
"8";"BEIGE";"L";"1";"13/05/2025"
"5";"BEIGE";"L";"3";"13/05/2025"
"9";"BLANCO";"S";"1";"13/05/2025"
"5";"NEGRO";"L";"3";"13/05/2025"
"10";"ROSA";"L";"3";"13/05/2025"
"7";"PLOMO";"M";"3";"13/05/2025"
"3";"BEIGE";"L";"1";"13/05/2025"
"11";"BLANCO";"M";"3";"13/05/2025"
"11";"DORADO";"M";"1";"13/05/2025"
"11";"VERDE";"M";"2";"13/05/2025"
"8";"NEGRO";"L";"3";"13/05/2025"
"8";"BEIGE";"L";"1";"13/05/2025"
"9";"NEGRO";"S";"3";"13/05/2025"
"12";"NEGRO";"L";"2";"13/05/2025"
"3";"NEGRO";"L";"1";"13/05/2025"
"5";"BLANCO";"S";"3";"13/05/2025"
"6";"NEGRO";"34";"3";"13/05/2025"
"6";"NEGRO";"34";"3";"13/05/2025"
"3";"NEGRO";"XL";"3";"13/05/2025"
"3";"NEGRO";"XL";"1";"13/05/2025"
"6";"NEGRO";"32";"1";"14/05/2025"
"5";"BEIGE";"S";"3";"14/05/2025"
"11";"BLANCO";"L";"3";"14/05/2025"
"7";"PLOMO";"M";"2";"14/05/2025"
"4";"VINO";"XL";"1";"14/05/2025"
"5";"BEIGE";"L";"2";"14/05/2025"
"3";"BEIGE";"XL";"3";"14/05/2025"
"9";"BEIGE";"M";"2";"14/05/2025"
"11";"BLANCO";"M";"2";"14/05/2025"
"10";"BEIGE";"L";"3";"14/05/2025"
"4";"NEGRO";"L";"2";"14/05/2025"
"11";"DORADO";"L";"1";"14/05/2025"
"7";"PLOMO";"M";"2";"14/05/2025"
"8";"NEGRO";"XL";"3";"14/05/2025"
"11";"BLANCO";"M";"1";"14/05/2025"
"5";"BEIGE";"S";"3";"14/05/2025"
"9";"BLANCO";"M";"3";"14/05/2025"
"7";"PLOMO";"L";"1";"14/05/2025"
"11";"BLANCO";"M";"3";"14/05/2025"
"11";"BLANCO";"L";"1";"14/05/2025"
"12";"NEGRO";"XL";"2";"14/05/2025"
"11";"VERDE";"L";"2";"14/05/2025"
"8";"BEIGE";"L";"1";"14/05/2025"
"11";"BLANCO";"M";"1";"14/05/2025"
"4";"NEGRO";"L";"3";"14/05/2025"
"10";"BEIGE";"M";"3";"14/05/2025"
"10";"ROSA";"L";"3";"14/05/2025"
"10";"ROSA";"L";"2";"14/05/2025"
"8";"BEIGE";"L";"3";"14/05/2025"
"12";"BLANCO";"XL";"2";"14/05/2025"
"11";"VERDE";"L";"1";"14/05/2025"
"10";"ROSA";"M";"2";"14/05/2025"
"8";"BEIGE";"L";"1";"14/05/2025"
"6";"BLANCO";"32";"3";"14/05/2025"
"4";"NEGRO";"L";"3";"14/05/2025"
"4";"NEGRO";"L";"3";"14/05/2025"
"7";"PLOMO";"L";"1";"14/05/2025"
"6";"NEGRO";"34";"1";"14/05/2025"
"12";"BLANCO";"XL";"3";"14/05/2025"
